Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
12180.0000,10.0000,92147.6268,3682833853.1913,349668712.2510
12181.0000,29.7200,410502.1002,3683244355.2915,350079214.3512
12182.0000,10.0000,92147.6268,3683336502.9183,350171361.9780
12183.0000,17.3700,211126.9608,3683547629.8791,350382488.9388
12184.0000,14.7900,169476.1224,3683717106.0015,350551965.0612
12185.0000,10.0000,92147.6268,3683809253.6283,350644112.6880
12186.0000,10.0000,92147.6268,3683901401.2551,350736260.3148
12187.0000,19.3800,243575.8704,3684144977.1255,350979836.1852
12188.0000,20.4100,260203.9182,3684405181.0437,351240040.1034
12189.0000,22.4000,292329.9528,3684697510.9965,351532370.0562
12190.0000,17.7900,217907.3304,3684915418.3269,351750277.3866
12191.0000,10.0000,92147.6268,3685007565.9537,351842425.0134
12192.0000,10.0000,92147.6268,3685099713.5805,351934572.6402
12193.0000,10.0000,92147.6268,3685191861.2073,352026720.2670
12194.0000,23.7200,313639.6842,3685505500.8915,352340359.9512
12195.0000,14.9800,172543.4322,3685678044.3237,352512903.3834
12196.0000,10.0000,92147.6268,3685770191.9505,352605051.0102
12197.0000,13.3000,145421.9556,3685915613.9061,352750472.9658
12198.0000,10.0000,92147.6268,3686007761.5329,352842620.5926
12199.0000,10.0000,92147.6268,3686099909.1597,352934768.2194
12200.0000,11.9700,123950.7870,3686223859.9467,353058719.0064
12201.0000,10.0000,92147.6268,3686316007.5735,353150866.6332
12202.0000,10.0000,92147.6268,3686408155.2003,353243014.2600
12203.0000,11.4300,115233.1692,3686523388.3695,353358247.4292
12204.0000,12.3900,130731.1560,3686654119.5255,353488978.5852
12205.0000,11.0900,109744.2990,3686763863.8245,353598722.8842
12206.0000,36.6800,522862.5024,3687286726.3269,354121585.3866
12207.0000,10.0000,92147.6268,3687378873.9537,354213733.0134
12208.0000,12.7000,135735.7140,3687514609.6677,354349468.7274
12209.0000,10.0000,92147.6268,3687606757.2945,354441616.3542
12210.0000,35.1100,497516.8374,3688104274.1319,354939133.1916
12211.0000,34.1100,481373.1012,3688585647.2331,355420506.2928
12212.0000,27.9600,382089.1248,3688967736.3579,355802595.4176
12213.0000,11.5200,116686.1058,3689084422.4637,355919281.5234
12214.0000,15.7000,184166.9220,3689268589.3857,356103448.4454
12215.0000,10.0000,92147.6268,3689360737.0125,356195596.0722
12216.0000,19.4300,244383.0570,3689605120.0695,356439979.1292
12217.0000,22.0300,286356.7704,3689891476.8399,356726335.8996
12218.0000,10.0000,92147.6268,3689983624.4667,356818483.5264
12219.0000,10.0000,92147.6268,3690075772.0935,356910631.1532
12220.0000,21.5500,278607.7776,3690354379.8711,357189238.9308
12221.0000,10.0000,92147.6268,3690446527.4979,357281386.5576
12222.0000,10.9000,106676.9892,3690553204.4871,357388063.5468
12223.0000,26.3000,355290.5232,3690908495.0103,357743354.0700
12224.0000,10.0000,92147.6268,3691000642.6371,357835501.6968
12225.0000,10.0000,92147.6268,3691092790.2639,357927649.3236
12226.0000,21.6200,279737.8392,3691372528.1031,358207387.1628
12227.0000,10.0000,92147.6268,3691464675.7299,358299534.7896
12228.0000,37.4900,535938.9288,3692000614.6587,358835473.7184
12229.0000,10.0000,92147.6268,3692092762.2855,358927621.3452
12230.0000,10.0000,92147.6268,3692184909.9123,359019768.9720
12231.0000,13.3300,145906.2678,3692330816.1801,359165675.2398
12232.0000,10.0000,92147.6268,3692422963.8069,359257822.8666
12233.0000,12.0200,124757.9736,3692547721.7805,359382580.8402
12234.0000,14.1100,158498.3820,3692706220.1625,359541079.2222
12235.0000,13.1700,143323.2702,3692849543.4327,359684402.4924
12236.0000,10.0000,92147.6268,3692941691.0595,359776550.1192
12237.0000,14.5900,166247.3748,3693107938.4343,359942797.4940
12238.0000,10.0000,92147.6268,3693200086.0611,360034945.1208
12239.0000,10.0000,92147.6268,3693292233.6879,360127092.7476
12240.0000,10.0000,92147.6268,3693384381.3147,360219240.3744
12241.0000,10.0000,92147.6268,3693476528.9415,360311388.0012
12242.0000,10.0000,92147.6268,3693568676.5683,360403535.6280
12243.0000,10.0500,92954.8134,3693661631.3817,360496490.4414
12244.0000,24.6700,328976.2338,3693990607.6155,360825466.6752
12245.0000,10.0000,92147.6268,3694082755.2423,360917614.3020
12246.0000,10.0000,92147.6268,3694174902.8691,361009761.9288
12247.0000,10.0000,92147.6268,3694267050.4959,361101909.5556
12248.0000,10.7900,104901.1782,3694371951.6741,361206810.7338
12249.0000,10.0000,92147.6268,3694464099.3009,361298958.3606
12250.0000,10.0000,92147.6268,3694556246.9277,361391105.9874
12251.0000,13.0800,141870.3336,3694698117.2613,361532976.3210
12252.0000,10.0000,92147.6268,3694790264.8881,361625123.9478
12253.0000,10.0000,92147.6268,3694882412.5149,361717271.5746
12254.0000,10.0000,92147.6268,3694974560.1417,361809419.2014
12255.0000,21.5300,278284.9026,3695252845.0443,362087704.1040
12256.0000,11.1200,110228.6112,3695363073.6555,362197932.7152
12257.0000,10.0000,92147.6268,3695455221.2823,362290080.3420
12258.0000,10.0000,92147.6268,3695547368.9091,362382227.9688
12259.0000,10.0000,92147.6268,3695639516.5359,362474375.5956
12260.0000,10.0000,92147.6268,3695731664.1627,362566523.2224
12261.0000,10.0000,92147.6268,3695823811.7895,362658670.8492
12262.0000,10.0000,92147.6268,3695915959.4163,362750818.4760
12263.0000,10.0000,92147.6268,3696008107.0431,362842966.1028
12264.0000,10.0000,92147.6268,3696100254.6699,362935113.7296
12265.0000,15.0400,173512.0560,3696273766.7259,363108625.7856
12266.0000,10.0000,92147.6268,3696365914.3527,363200773.4124
12267.0000,10.0000,92147.6268,3696458061.9795,363292921.0392
12268.0000,10.0000,92147.6268,3696550209.6063,363385068.6660
12269.0000,10.0000,92147.6268,3696642357.2331,363477216.2928
12270.0000,10.0000,92147.6268,3696734504.8599,363569363.9196
12271.0000,10.0000,92147.6268,3696826652.4867,363661511.5464
12272.0000,10.0000,92147.6268,3696918800.1135,363753659.1732
12273.0000,11.3900,114587.4198,3697033387.5333,363868246.5930
12274.0000,18.1800,224203.3872,3697257590.9205,364092449.9802
12275.0000,10.0000,92147.6268,3697349738.5473,364184597.6070
12276.0000,10.0000,92147.6268,3697441886.1741,364276745.2338
12277.0000,10.0000,92147.6268,3697534033.8009,364368892.8606
12278.0000,10.0000,92147.6268,3697626181.4277,364461040.4874
12279.0000,10.0000,92147.6268,3697718329.0545,364553188.1142
12280.0000,10.0000,92147.6268,3697810476.6813,364645335.7410
12281.0000,12.8500,138157.2744,3697948633.9557,364783493.0154
12282.0000,10.0000,92147.6268,3698040781.5825,364875640.6422
12283.0000,10.0000,92147.6268,3698132929.2093,364967788.2690
12284.0000,10.0000,92147.6268,3698225076.8361,365059935.8958
12285.0000,10.0000,92147.6268,3698317224.4629,365152083.5226
12286.0000,10.0000,92147.6268,3698409372.0897,365244231.1494
12287.0000,10.0000,92147.6268,3698501519.7165,365336378.7762
12288.0000,10.0000,92147.6268,3698593667.3433,365428526.4030
12289.0000,10.0000,92147.6268,3698685814.9701,365520674.0298
12290.0000,10.0000,92147.6268,3698777962.5969,365612821.6566
12291.0000,10.0000,92147.6268,3698870110.2237,365704969.2834
12292.0000,10.0000,92147.6268,3698962257.8505,365797116.9102
12293.0000,10.0000,92147.6268,3699054405.4773,365889264.5370
12294.0000,18.2300,225010.5738,3699279416.0511,366114275.1108
12295.0000,10.0000,92147.6268,3699371563.6779,366206422.7376
12296.0000,10.0000,92147.6268,3699463711.3047,366298570.3644
12297.0000,10.0000,92147.6268,3699555858.9315,366390717.9912
12298.0000,10.0000,92147.6268,3699648006.5583,366482865.6180
12299.0000,10.0000,92147.6268,3699740154.1851,366575013.2448
12300.0000,10.0000,92147.6268,3699832301.8119,366667160.8716
12301.0000,10.0000,92147.6268,3699924449.4387,366759308.4984
12302.0000,10.0000,92147.6268,3700016597.0655,366851456.1252
12303.0000,10.0000,92147.6268,3700108744.6923,366943603.7520
12304.0000,10.0000,92147.6268,3700200892.3191,367035751.3788
12305.0000,10.0000,92147.6268,3700293039.9459,367127899.0056
12306.0000,10.0000,92147.6268,3700385187.5727,367220046.6324
12307.0000,10.0000,92147.6268,3700477335.1995,367312194.2592
12308.0000,12.8800,138641.5866,3700615976.7861,367450835.8458
12309.0000,10.0000,92147.6268,3700708124.4129,367542983.4726
12310.0000,10.0000,92147.6268,3700800272.0397,367635131.0994
12311.0000,15.1800,175772.1792,3700976044.2189,367810903.2786
12312.0000,10.0000,92147.6268,3701068191.8457,367903050.9054
12313.0000,10.0000,92147.6268,3701160339.4725,367995198.5322
12314.0000,10.0000,92147.6268,3701252487.0993,368087346.1590
12315.0000,10.0000,92147.6268,3701344634.7261,368179493.7858
12316.0000,10.0000,92147.6268,3701436782.3529,368271641.4126
12317.0000,10.0000,92147.6268,3701528929.9797,368363789.0394
12318.0000,10.0000,92147.6268,3701621077.6065,368455936.6662
12319.0000,10.0000,92147.6268,3701713225.2333,368548084.2930
12320.0000,10.0000,92147.6268,3701805372.8601,368640231.9198
12321.0000,10.0000,92147.6268,3701897520.4869,368732379.5466
12322.0000,10.0000,92147.6268,3701989668.1137,368824527.1734
12323.0000,10.0000,92147.6268,3702081815.7405,368916674.8002
12324.0000,10.0000,92147.6268,3702173963.3673,369008822.4270
12325.0000,10.0000,92147.6268,3702266110.9941,369100970.0538
12326.0000,10.0000,92147.6268,3702358258.6209,369193117.6806
12327.0000,10.0000,92147.6268,3702450406.2477,369285265.3074
12328.0000,10.0000,92147.6268,3702542553.8745,369377412.9342
12329.0000,10.0000,92147.6268,3702634701.5013,369469560.5610
12330.0000,10.0000,92147.6268,3702726849.1281,369561708.1878
12331.0000,10.0000,92147.6268,3702818996.7549,369653855.8146
12332.0000,10.0000,92147.6268,3702911144.3817,369746003.4414
12333.0000,10.0000,92147.6268,3703003292.0085,369838151.0682
12334.0000,10.0000,92147.6268,3703095439.6353,369930298.6950
12335.0000,10.0000,92147.6268,3703187587.2621,370022446.3218
12336.0000,10.0000,92147.6268,3703279734.8889,370114593.9486
12337.0000,10.0000,92147.6268,3703371882.5157,370206741.5754
12338.0000,10.0000,92147.6268,3703464030.1425,370298889.2022
12339.0000,10.0000,92147.6268,3703556177.7693,370391036.8290
12340.0000,10.0000,92147.6268,3703648325.3961,370483184.4558
12341.0000,13.6700,151395.1380,3703799720.5341,370634579.5938
12342.0000,10.0000,92147.6268,3703891868.1609,370726727.2206
12343.0000,10.0000,92147.6268,3703984015.7877,370818874.8474
12344.0000,10.0000,92147.6268,3704076163.4145,370911022.4742
12345.0000,10.0000,92147.6268,3704168311.0413,371003170.1010
12346.0000,10.0000,92147.6268,3704260458.6681,371095317.7278
12347.0000,10.0000,92147.6268,3704352606.2949,371187465.3546
12348.0000,10.0000,92147.6268,3704444753.9217,371279612.9814
12349.0000,10.0000,92147.6268,3704536901.5485,371371760.6082
12350.0000,10.0000,92147.6268,3704629049.1753,371463908.2350
12351.0000,10.0000,92147.6268,3704721196.8021,371556055.8618
12352.0000,10.0000,92147.6268,3704813344.4289,371648203.4886
12353.0000,10.0000,92147.6268,3704905492.0557,371740351.1154
12354.0000,10.0000,92147.6268,3704997639.6825,371832498.7422
12355.0000,10.0000,92147.6268,3705089787.3093,371924646.3690
12356.0000,10.0000,92147.6268,3705181934.9361,372016793.9958
12357.0000,10.0000,92147.6268,3705274082.5629,372108941.6226
12358.0000,10.0000,92147.6268,3705366230.1897,372201089.2494
12359.0000,10.0000,92147.6268,3705458377.8165,372293236.8762
12360.0000,10.0000,92147.6268,3705550525.4433,372385384.5030
12361.0000,10.0000,92147.6268,3705642673.0701,372477532.1298
12362.0000,10.0000,92147.6268,3705734820.6969,372569679.7566
12363.0000,10.0000,92147.6268,3705826968.3237,372661827.3834
12364.0000,10.0000,92147.6268,3705919115.9505,372753975.0102
12365.0000,10.0000,92147.6268,3706011263.5773,372846122.6370
12366.0000,10.0000,92147.6268,3706103411.2041,372938270.2638
12367.0000,10.0000,92147.6268,3706195558.8309,373030417.8906
12368.0000,10.0000,92147.6268,3706287706.4577,373122565.5174
12369.0000,10.0000,92147.6268,3706379854.0845,373214713.1442
12370.0000,10.0000,92147.6268,3706472001.7113,373306860.7710
12371.0000,10.0000,92147.6268,3706564149.3381,373399008.3978
12372.0000,10.0000,92147.6268,3706656296.9649,373491156.0246
12373.0000,10.0000,92147.6268,3706748444.5917,373583303.6514
12374.0000,10.0000,92147.6268,3706840592.2185,373675451.2782
12375.0000,10.0000,92147.6268,3706932739.8453,373767598.9050
12376.0000,10.0000,92147.6268,3707024887.4721,373859746.5318
12377.0000,10.0000,92147.6268,3707117035.0989,373951894.1586
12378.0000,10.0000,92147.6268,3707209182.7257,374044041.7854
12379.0000,10.0000,92147.6268,3707301330.3525,374136189.4122
12380.0000,10.0000,92147.6268,3707393477.9793,374228337.0390
12381.0000,10.0000,92147.6268,3707485625.6061,374320484.6658
12382.0000,10.0000,92147.6268,3707577773.2329,374412632.2926
12383.0000,10.0000,92147.6268,3707669920.8597,374504779.9194
12384.0000,10.0000,92147.6268,3707762068.4865,374596927.5462
12385.0000,10.0000,92147.6268,3707854216.1133,374689075.1730
12386.0000,10.0000,92147.6268,3707946363.7401,374781222.7998
12387.0000,10.0000,92147.6268,3708038511.3669,374873370.4266
12388.0000,10.0000,92147.6268,3708130658.9937,374965518.0534
12389.0000,10.0000,92147.6268,3708222806.6205,375057665.6802
12390.0000,10.0000,92147.6268,3708314954.2473,375149813.3070
12391.0000,10.0000,92147.6268,3708407101.8741,375241960.9338
12392.0000,10.0000,92147.6268,3708499249.5009,375334108.5606
12393.0000,10.0000,92147.6268,3708591397.1277,375426256.1874
12394.0000,10.0000,92147.6268,3708683544.7545,375518403.8142
12395.0000,10.0000,92147.6268,3708775692.3813,375610551.4410
12396.0000,10.0000,92147.6268,3708867840.0081,375702699.0678
12397.0000,10.0000,92147.6268,3708959987.6349,375794846.6946
12398.0000,10.0000,92147.6268,3709052135.2617,375886994.3214
12399.0000,10.0000,92147.6268,3709144282.8885,375979141.9482
12400.0000,10.0000,92147.6268,3709236430.5153,376071289.5750
12401.0000,10.0000,92147.6268,3709328578.1421,376163437.2018
12402.0000,10.0000,92147.6268,3709420725.7689,376255584.8286
12403.0000,10.0000,92147.6268,3709512873.3957,376347732.4554
12404.0000,10.0000,92147.6268,3709605021.0225,376439880.0822
12405.0000,10.0000,92147.6268,3709697168.6493,376532027.7090
12406.0000,10.0000,92147.6268,3709789316.2761,376624175.3358
12407.0000,10.0000,92147.6268,3709881463.9029,376716322.9626
12408.0000,10.0000,92147.6268,3709973611.5297,376808470.5894
12409.0000,10.0000,92147.6268,3710065759.1565,376900618.2162
12410.0000,10.0000,92147.6268,3710157906.7833,376992765.8430
12411.0000,10.0000,92147.6268,3710250054.4101,377084913.4698
12412.0000,10.0000,92147.6268,3710342202.0369,377177061.0966
12413.0000,10.0000,92147.6268,3710434349.6637,377269208.7234
12414.0000,10.0000,92147.6268,3710526497.2905,377361356.3502
12415.0000,10.0000,92147.6268,3710618644.9173,377453503.9770
12416.0000,10.0000,92147.6268,3710710792.5441,377545651.6038
12417.0000,10.0000,92147.6268,3710802940.1709,377637799.2306
12418.0000,10.0000,92147.6268,3710895087.7977,377729946.8574
12419.0000,10.0000,92147.6268,3710987235.4245,377822094.4842
12420.0000,10.0000,92147.6268,3711079383.0513,377914242.1110
12421.0000,10.0000,92147.6268,3711171530.6781,378006389.7378
12422.0000,10.0000,92147.6268,3711263678.3049,378098537.3646
12423.0000,10.0000,92147.6268,3711355825.9317,378190684.9914
12424.0000,10.0000,92147.6268,3711447973.5585,378282832.6182
12425.0000,10.0000,92147.6268,3711540121.1853,378374980.2450
12426.0000,10.0000,92147.6268,3711632268.8121,378467127.8718
12427.0000,10.0000,92147.6268,3711724416.4389,378559275.4986
12428.0000,10.0000,92147.6268,3711816564.0657,378651423.1254
12429.0000,10.0000,92147.6268,3711908711.6925,378743570.7522
12430.0000,10.0000,92147.6268,3712000859.3193,378835718.3790
12431.0000,10.0000,92147.6268,3712093006.9461,378927866.0058
12432.0000,10.0000,92147.6268,3712185154.5729,379020013.6326
12433.0000,10.0000,92147.6268,3712277302.1997,379112161.2594
12434.0000,10.0000,92147.6268,3712369449.8265,379204308.8862
12435.0000,10.0000,92147.6268,3712461597.4533,379296456.5130
12436.0000,10.0000,92147.6268,3712553745.0801,379388604.1398
12437.0000,10.0000,92147.6268,3712645892.7069,379480751.7666
12438.0000,10.0000,92147.6268,3712738040.3337,379572899.3934
12439.0000,10.0000,92147.6268,3712830187.9605,379665047.0202
12440.0000,10.0000,92147.6268,3712922335.5873,379757194.6470
12441.0000,10.0000,92147.6268,3713014483.2141,379849342.2738
12442.0000,10.0000,92147.6268,3713106630.8409,379941489.9006
12443.0000,10.0000,92147.6268,3713198778.4677,380033637.5274
12444.0000,10.0000,92147.6268,3713290926.0945,380125785.1542
12445.0000,10.0000,92147.6268,3713383073.7213,380217932.7810
12446.0000,10.0000,92147.6268,3713475221.3481,380310080.4078
12447.0000,10.0000,92147.6268,3713567368.9749,380402228.0346
12448.0000,10.0000,92147.6268,3713659516.6017,380494375.6614
12449.0000,10.0000,92147.6268,3713751664.2285,380586523.2882
12450.0000,10.0000,92147.6268,3713843811.8553,380678670.9150
12451.0000,10.0000,92147.6268,3713935959.4821,380770818.5418
12452.0000,10.0000,92147.6268,3714028107.1089,380862966.1686
12453.0000,10.0000,92147.6268,3714120254.7357,380955113.7954
12454.0000,10.0000,92147.6268,3714212402.3625,381047261.4222
12455.0000,10.0000,92147.6268,3714304549.9893,381139409.0490
12456.0000,10.0000,92147.6268,3714396697.6161,381231556.6758
12457.0000,10.0000,92147.6268,3714488845.2429,381323704.3026
12458.0000,10.0000,92147.6268,3714580992.8697,381415851.9294
12459.0000,10.0000,92147.6268,3714673140.4965,381507999.5562
12460.0000,10.0000,92147.6268,3714765288.1233,381600147.1830
12461.0000,10.0000,92147.6268,3714857435.7501,381692294.8098
12462.0000,10.0000,92147.6268,3714949583.3769,381784442.4366
12463.0000,10.0000,92147.6268,3715041731.0037,381876590.0634
12464.0000,10.0000,92147.6268,3715133878.6305,381968737.6902
12465.0000,10.0000,92147.6268,3715226026.2573,382060885.3170
12466.0000,10.0000,92147.6268,3715318173.8841,382153032.9438
12467.0000,10.0000,92147.6268,3715410321.5109,382245180.5706
12468.0000,10.0000,92147.6268,3715502469.1377,382337328.1974
12469.0000,10.0000,92147.6268,3715594616.7645,382429475.8242
12470.0000,10.0000,92147.6268,3715686764.3913,382521623.4510
12471.0000,10.0000,92147.6268,3715778912.0181,382613771.0778
12472.0000,10.0000,92147.6268,3715871059.6449,382705918.7046
12473.0000,10.0000,92147.6268,3715963207.2717,382798066.3314
12474.0000,10.0000,92147.6268,3716055354.8985,382890213.9582
12475.0000,10.0000,92147.6268,3716147502.5253,382982361.5850
12476.0000,10.0000,92147.6268,3716239650.1521,383074509.2118
12477.0000,10.0000,92147.6268,3716331797.7789,383166656.8386
12478.0000,10.0000,92147.6268,3716423945.4057,383258804.4654
12479.0000,10.0000,92147.6268,3716516093.0325,383350952.0922
12480.0000,10.0000,92147.6268,3716608240.6593,383443099.7190
12481.0000,10.0000,92147.6268,3716700388.2861,383535247.3458
12482.0000,10.0000,92147.6268,3716792535.9129,383627394.9726
12483.0000,10.0000,92147.6268,3716884683.5397,383719542.5994
12484.0000,10.0000,92147.6268,3716976831.1665,383811690.2262
12485.0000,10.0000,92147.6268,3717068978.7933,383903837.8530
12486.0000,10.0000,92147.6268,3717161126.4201,383995985.4798
12487.0000,10.0000,92147.6268,3717253274.0469,384088133.1066
12488.0000,10.0000,92147.6268,3717345421.6737,384180280.7334
12489.0000,10.0000,92147.6268,3717437569.3005,384272428.3602
12490.0000,10.0000,92147.6268,3717529716.9273,384364575.9870
12491.0000,10.0000,92147.6268,3717621864.5541,384456723.6138
12492.0000,10.0000,92147.6268,3717714012.1809,384548871.2406
12493.0000,10.0000,92147.6268,3717806159.8077,384641018.8674
12494.0000,10.0000,92147.6268,3717898307.4345,384733166.4942
12495.0000,10.0000,92147.6268,3717990455.0613,384825314.1210
12496.0000,10.0000,92147.6268,3718082602.6881,384917461.7478
12497.0000,10.0000,92147.6268,3718174750.3149,385009609.3746
12498.0000,10.0000,92147.6268,3718266897.9417,385101757.0014
12499.0000,10.0000,92147.6268,3718359045.5685,385193904.6282
12500.0000,10.0000,92147.6268,3718451193.1953,385286052.2550
12501.0000,10.0000,92147.6268,3718543340.8221,385378199.8818
12502.0000,10.0000,92147.6268,3718635488.4489,385470347.5086
12503.0000,10.0000,92147.6268,3718727636.0757,385562495.1354
12504.0000,10.0000,92147.6268,3718819783.7025,385654642.7622
12505.0000,10.0000,92147.6268,3718911931.3293,385746790.3890
12506.0000,10.0000,92147.6268,3719004078.9561,385838938.0158
12507.0000,10.0000,92147.6268,3719096226.5829,385931085.6426
12508.0000,10.0000,92147.6268,3719188374.2097,386023233.2694
12509.0000,10.0000,92147.6268,3719280521.8365,386115380.8962
12510.0000,10.0000,92147.6268,3719372669.4633,386207528.5230
12511.0000,10.0000,92147.6268,3719464817.0901,386299676.1498
12512.0000,10.0000,92147.6268,3719556964.7169,386391823.7766
12513.0000,10.0000,92147.6268,3719649112.3437,386483971.4034
12514.0000,10.0000,92147.6268,3719741259.9705,386576119.0302
12515.0000,10.0000,92147.6268,3719833407.5973,386668266.6570
12516.0000,10.0000,92147.6268,3719925555.2241,386760414.2838
12517.0000,10.0000,92147.6268,3720017702.8509,386852561.9106
12518.0000,10.0000,92147.6268,3720109850.4777,386944709.5374
12519.0000,10.0000,92147.6268,3720201998.1045,387036857.1642
12520.0000,10.0000,92147.6268,3720294145.7313,387129004.7910
12521.0000,10.0000,92147.6268,3720386293.3581,387221152.4178
12522.0000,10.0000,92147.6268,3720478440.9849,387313300.0446
12523.0000,10.0000,92147.6268,3720570588.6117,387405447.6714
12524.0000,10.0000,92147.6268,3720662736.2385,387497595.2982
12525.0000,10.0000,92147.6268,3720754883.8653,387589742.9250
12526.0000,10.0000,92147.6268,3720847031.4921,387681890.5518
12527.0000,10.0000,92147.6268,3720939179.1189,387774038.1786
12528.0000,10.0000,92147.6268,3721031326.7457,387866185.8054
12529.0000,10.0000,92147.6268,3721123474.3725,387958333.4322
12530.0000,10.0000,92147.6268,3721215621.9993,388050481.0590
12531.0000,10.0000,92147.6268,3721307769.6261,388142628.6858
12532.0000,10.0000,92147.6268,3721399917.2529,388234776.3126
12533.0000,10.0000,92147.6268,3721492064.8797,388326923.9394
12534.0000,10.0000,92147.6268,3721584212.5065,388419071.5662
12535.0000,10.0000,92147.6268,3721676360.1333,388511219.1930
12536.0000,10.0000,92147.6268,3721768507.7601,388603366.8198
12537.0000,10.0000,92147.6268,3721860655.3869,388695514.4466
12538.0000,10.0000,92147.6268,3721952803.0137,388787662.0734
12539.0000,10.0000,92147.6268,3722044950.6405,388879809.7002
12540.0000,10.0000,92147.6268,3722137098.2673,388971957.3270
12541.0000,10.0000,92147.6268,3722229245.8941,389064104.9538
12542.0000,10.0000,92147.6268,3722321393.5209,389156252.5806
12543.0000,10.0000,92147.6268,3722413541.1477,389248400.2074
12544.0000,10.0000,92147.6268,3722505688.7745,389340547.8342
12545.0000,10.0000,92147.6268,3722597836.4013,389432695.4610
12546.0000,10.0000,92147.6268,3722689984.0281,389524843.0878
12547.0000,10.0000,92147.6268,3722782131.6549,389616990.7146
12548.0000,10.0000,92147.6268,3722874279.2817,389709138.3414
12549.0000,10.0000,92147.6268,3722966426.9085,389801285.9682
12550.0000,10.0000,92147.6268,3723058574.5353,389893433.5950
12551.0000,10.0000,92147.6268,3723150722.1621,389985581.2218
12552.0000,10.0000,92147.6268,3723242869.7889,390077728.8486
12553.0000,10.0000,92147.6268,3723335017.4157,390169876.4754
12554.0000,10.0000,92147.6268,3723427165.0425,390262024.1022
12555.0000,10.0000,92147.6268,3723519312.6693,390354171.7290
12556.0000,10.0000,92147.6268,3723611460.2961,390446319.3558
12557.0000,10.0000,92147.6268,3723703607.9229,390538466.9826
12558.0000,10.0000,92147.6268,3723795755.5497,390630614.6094
12559.0000,10.0000,92147.6268,3723887903.1765,390722762.2362
12560.0000,10.0000,92147.6268,3723980050.8033,390814909.8630
12561.0000,10.0000,92147.6268,3724072198.4301,390907057.4898
12562.0000,10.0000,92147.6268,3724164346.0569,390999205.1166
12563.0000,10.0000,92147.6268,3724256493.6837,391091352.7434
12564.0000,10.0000,92147.6268,3724348641.3105,391183500.3702
12565.0000,10.0000,92147.6268,3724440788.9373,391275647.9970
12566.0000,10.0000,92147.6268,3724532936.5641,391367795.6238
12567.0000,10.0000,92147.6268,3724625084.1909,391459943.2506
12568.0000,10.0000,92147.6268,3724717231.8177,391552090.8774
12569.0000,10.0000,92147.6268,3724809379.4445,391644238.5042
12570.0000,10.0000,92147.6268,3724901527.0713,391736386.1310
12571.0000,10.0000,92147.6268,3724993674.6981,391828533.7578
12572.0000,10.0000,92147.6268,3725085822.3249,391920681.3846
12573.0000,10.0000,92147.6268,3725177969.9517,392012829.0114
12574.0000,10.0000,92147.6268,3725270117.5785,392104976.6382
12575.0000,10.0000,92147.6268,3725362265.2053,392197124.2650
12576.0000,10.0000,92147.6268,3725454412.8321,392289271.8918
12577.0000,10.0000,92147.6268,3725546560.4589,392381419.5186
12578.0000,10.0000,92147.6268,3725638708.0857,392473567.1454
12579.0000,10.0000,92147.6268,3725730855.7125,392565714.7722
12580.0000,10.0000,92147.6268,3725823003.3393,392657862.3990
12581.0000,10.0000,92147.6268,3725915150.9661,392750010.0258
12582.0000,10.0000,92147.6268,3726007298.5929,392842157.6526
12583.0000,10.0000,92147.6268,3726099446.2197,392934305.2794
12584.0000,10.0000,92147.6268,3726191593.8465,393026452.9062
12585.0000,10.0000,92147.6268,3726283741.4733,393118600.5330
12586.0000,10.0000,92147.6268,3726375889.1001,393210748.1598
12587.0000,10.0000,92147.6268,3726468036.7269,393302895.7866
12588.0000,10.0000,92147.6268,3726560184.3537,393395043.4134
12589.0000,10.0000,92147.6268,3726652331.9805,393487191.0402
12590.0000,10.0000,92147.6268,3726744479.6073,393579338.6670
12591.0000,10.0000,92147.6268,3726836627.2341,393671486.2938
12592.0000,10.0000,92147.6268,3726928774.8609,393763633.9206
12593.0000,10.0000,92147.6268,3727020922.4877,393855781.5474
12594.0000,10.0000,92147.6268,3727113070.1145,393947929.1742
12595.0000,10.0000,92147.6268,3727205217.7413,394040076.8010
12596.0000,10.0000,92147.6268,3727297365.3681,394132224.4278
12597.0000,10.0000,92147.6268,3727389512.9949,394224372.0546
12598.0000,10.0000,92147.6268,3727481660.6217,394316519.6814
12599.0000,10.0000,92147.6268,3727573808.2485,394408667.3082
12600.0000,10.0000,92147.6268,3727665955.8753,394500814.9350
12601.0000,10.0000,92147.6268,3727758103.5021,394592962.5618
12602.0000,10.0000,92147.6268,3727850251.1289,394685110.1886
12603.0000,10.0000,92147.6268,3727942398.7557,394777257.8154
12604.0000,10.0000,92147.6268,3728034546.3825,394869405.4422
12605.0000,10.0000,92147.6268,3728126694.0093,394961553.0690
12606.0000,10.0000,92147.6268,3728218841.6361,395053700.6958
12607.0000,10.0000,92147.6268,3728310989.2629,395145848.3226
12608.0000,10.0000,92147.6268,3728403136.8897,395237995.9494
12609.0000,10.0000,92147.6268,3728495284.5165,395330143.5762
12610.0000,10.0000,92147.6268,3728587432.1433,395422291.2030
12611.0000,10.0000,92147.6268,3728679579.7701,395514438.8298
12612.0000,10.0000,92147.6268,3728771727.3969,395606586.4566
12613.0000,10.0000,92147.6268,3728863875.0237,395698734.0834
12614.0000,10.0000,92147.6268,3728956022.6505,395790881.7102
12615.0000,10.0000,92147.6268,3729048170.2773,395883029.3370
