Time,target_send_rate,total_size_bytes
11780.0000,79.4000,5158400384.3701
11781.0000,77.6200,5159584171.4239
11782.0000,64.6400,5160558412.7845
11783.0000,78.8200,5161761572.3209
11784.0000,82.4600,5163023495.0563
11785.0000,70.0500,5164085074.0285
11786.0000,71.6500,5165172482.9785
11787.0000,71.2600,5166253595.8711
11788.0000,75.6200,5167405095.4525
11789.0000,81.8600,5168657331.9463
11790.0000,76.7300,5169826751.0749
11791.0000,71.2900,5170908348.2797
11792.0000,67.3400,5171926177.7275
11793.0000,69.8500,5172984527.9527
11794.0000,68.4200,5174019792.6355
11795.0000,75.2600,5175165480.4723
11796.0000,80.7600,5176399958.8567
11797.0000,83.5500,5177679478.2643
11798.0000,74.9500,5178820161.5425
11799.0000,74.0700,5179946638.3333
11800.0000,69.0000,5180991266.3827
11801.0000,64.6700,5181965992.0555
11802.0000,76.6600,5183134281.1225
11803.0000,74.2700,5184263986.6603
11804.0000,72.2800,5185361566.1635
11805.0000,79.7700,5186580062.2495
11806.0000,73.4200,5187696045.6121
11807.0000,78.8200,5188899205.1485
11808.0000,78.7700,5190101557.4983
11809.0000,65.3000,5191086453.7243
11810.0000,76.7300,5192255872.8529
11811.0000,85.1500,5193561222.2383
11812.0000,74.3900,5194692865.0249
11813.0000,78.4300,5195889728.5045
11814.0000,81.3900,5197134377.4427
11815.0000,63.9200,5198096995.3135
11816.0000,83.0000,5199367635.6667
11817.0000,86.0100,5200686868.6651
11818.0000,78.1000,5201878404.7117
11819.0000,81.0600,5203117726.2169
11820.0000,81.8700,5204370124.1485
11821.0000,76.6400,5205538090.3405
11822.0000,73.6300,5206657463.8873
11823.0000,82.7900,5207924714.0557
11824.0000,76.8200,5209095586.1203
11825.0000,71.0200,5210172824.5165
11826.0000,74.8500,5211311893.4215
11827.0000,71.9200,5212403661.1801
11828.0000,85.0800,5213707880.5039
11829.0000,74.1700,5214835971.6685
11830.0000,77.3600,5216015561.3509
11831.0000,75.0600,5217158020.4401
11832.0000,83.6000,5218438347.0349
11833.0000,80.2900,5219665237.8637
11834.0000,84.1800,5220954927.8251
11835.0000,89.6700,5222333246.8969
11836.0000,72.5900,5223435830.9587
11837.0000,79.2000,5224645125.1153
11838.0000,83.0500,5225916572.6551
11839.0000,73.0500,5227026582.8353
11840.0000,85.7600,5228341779.8995
11841.0000,80.1300,5229566087.7301
11842.0000,77.0400,5230740511.4167
11843.0000,78.7900,5231943186.6415
11844.0000,79.5800,5233158615.4177
11845.0000,80.7100,5234392286.6155
11846.0000,86.7200,5235722981.6665
11847.0000,71.9400,5236815072.2995
11848.0000,89.2600,5238186772.4395
11849.0000,75.5300,5239336819.0849
11850.0000,79.8900,5240557252.4191
11851.0000,87.2500,5241896503.6501
11852.0000,84.4500,5243190552.4201
11853.0000,71.6500,5244277961.3701
11854.0000,85.6300,5245591059.7489
11855.0000,84.2400,5246881718.3347
11856.0000,76.3700,5248045325.7181
11857.0000,81.8400,5249297239.3375
11858.0000,77.0600,5250471985.8991
11859.0000,82.1900,5251729549.8259
11860.0000,88.4100,5253087527.7907
11861.0000,77.4900,5254269216.1585
11862.0000,76.6900,5255437989.5377
11863.0000,91.2400,5256841654.2751
11864.0000,77.7200,5258027055.7021
11865.0000,73.3800,5259142393.3153
11866.0000,73.3900,5260257892.3657
11867.0000,84.2100,5261548066.6393
11868.0000,77.2600,5262726041.9479
11869.0000,86.1500,5264047535.0695
11870.0000,75.8300,5265202424.8357
11871.0000,77.7900,5266388956.3243
11872.0000,75.2100,5267533836.9739
11873.0000,87.4400,5268876155.5147
11874.0000,73.8100,5269998434.9341
11875.0000,86.4500,5271324771.1765
11876.0000,81.0200,5272563446.9323
11877.0000,80.3400,5273791144.9477
11878.0000,76.2500,5274952815.0829
11879.0000,70.6800,5276024564.6089
11880.0000,72.4100,5277124242.7981
11881.0000,83.2600,5278399080.5227
11882.0000,78.9800,5279604823.0573
11883.0000,93.2900,5281041582.4537
11884.0000,76.7000,5282210517.2701
11885.0000,78.5400,5283409156.5607
11886.0000,84.8100,5284709017.0759
11887.0000,87.0900,5286045685.3093
11888.0000,71.8100,5287135677.2569
11889.0000,86.7400,5288466695.1823
11890.0000,83.7900,5289750089.0869
11891.0000,71.2900,5290831686.2917
11892.0000,74.9600,5291972531.0077
11893.0000,83.1300,5293245270.0463
11894.0000,93.2100,5294680737.9439
11895.0000,81.7500,5295931198.6267
11896.0000,80.9900,5297169390.0703
11897.0000,78.2200,5298362863.3651
11898.0000,79.8000,5299581843.7633
11899.0000,77.9800,5300771442.5617
11900.0000,78.9200,5301976216.4719
11901.0000,73.9500,5303100756.0145
11902.0000,84.2000,5304390768.8509
11903.0000,88.6000,5305751814.1255
11904.0000,78.5800,5306951099.1655
11905.0000,76.0800,5308110024.8659
11906.0000,83.0200,5309380988.0935
11907.0000,83.3100,5310656633.0047
11908.0000,79.9500,5311878034.9633
11909.0000,86.0800,5313198398.0233
11910.0000,79.5900,5314413988.2367
11911.0000,80.1000,5315637811.7557
11912.0000,82.7600,5316904577.6119
11913.0000,76.9000,5318076741.1753
11914.0000,77.3900,5319256815.1693
11915.0000,86.9700,5320591546.1539
11916.0000,81.2300,5321833612.0945
11917.0000,87.6700,5323179643.6945
11918.0000,78.0300,5324370049.6795
11919.0000,74.5500,5325504275.4637
11920.0000,87.2400,5326843365.2575
11921.0000,88.8900,5328209092.2157
11922.0000,76.3800,5329372861.0369
11923.0000,83.6700,5330654317.6933
11924.0000,77.9900,5331844077.9289
11925.0000,94.8000,5333305214.3665
11926.0000,72.9800,5334414094.4851
11927.0000,77.4100,5335594491.3541
11928.0000,69.0900,5336640572.3395
11929.0000,76.5200,5337806601.2833
11930.0000,84.5000,5339101457.2405
11931.0000,74.7400,5340238750.3345
11932.0000,68.1900,5341270301.9575
11933.0000,66.6600,5342277153.6649
11934.0000,75.9500,5343433980.6793
11935.0000,88.5100,5344793573.0173
11936.0000,85.4000,5346102958.3369
11937.0000,72.6900,5347207156.7719
11938.0000,86.8900,5348540596.2577
11939.0000,77.5800,5349723737.5615
11940.0000,77.6800,5350908493.2391
11941.0000,80.5800,5352140065.7509
11942.0000,66.2300,5353139975.6515
11943.0000,86.3800,5354465181.8323
11944.0000,69.4300,5355516751.6879
11945.0000,78.3100,5356711677.9193
11946.0000,71.4500,5357795858.1217
11947.0000,81.5000,5359042282.8709
11948.0000,78.8900,5360246572.4689
11949.0000,84.4800,5361541105.5511
11950.0000,78.2700,5362735386.0331
11951.0000,89.3300,5364108216.2347
11952.0000,82.8800,5365376919.3397
11953.0000,67.9000,5366403789.2797
11954.0000,81.0600,5367643110.7849
11955.0000,86.1100,5368963958.1571
11956.0000,77.1800,5370140641.9669
11957.0000,69.6800,5371196247.7567
11958.0000,76.1600,5372356464.9559
11959.0000,75.2300,5373501668.4805
11960.0000,69.4400,5374553399.7739
11961.0000,86.0100,5375872632.7723
11962.0000,79.1700,5377081442.6167
11963.0000,77.3800,5378261355.1735
11964.0000,73.0400,5379371203.9165
11965.0000,78.4200,5380567905.9589
11966.0000,70.6600,5381639332.6099
11967.0000,90.0900,5383024432.0513
11968.0000,71.7700,5384113778.2495
11969.0000,72.9600,5385222335.4931
11970.0000,71.2300,5386302964.0735
11971.0000,67.6100,5387325152.3299
11972.0000,71.3800,5388408202.4707
11973.0000,73.8000,5389530320.4529
11974.0000,73.0600,5390640492.0703
11975.0000,62.9600,5391587611.9543
11976.0000,82.3100,5392847113.1293
11977.0000,69.0600,5393892709.8031
11978.0000,72.9300,5395000782.7351
11979.0000,74.9300,5396141143.1389
11980.0000,81.0100,5397379657.4575
11981.0000,73.0100,5398489021.8883
11982.0000,75.0700,5399631642.4153
11983.0000,67.0000,5400643982.9929
11984.0000,74.2400,5401773204.2191
11985.0000,81.5700,5403020759.0299
11986.0000,75.3400,5404167738.3655
11987.0000,68.3800,5405202357.2989
11988.0000,70.8200,5406276366.9475
11989.0000,72.6000,5407379112.4465
11990.0000,83.8500,5408663474.9749
11991.0000,65.6000,5409653214.3217
11992.0000,65.4200,5410640047.7965
11993.0000,69.6000,5411694362.0875
11994.0000,75.2900,5412840534.2359
11995.0000,77.3500,5414019962.4805
11996.0000,66.9800,5415031980.1831
11997.0000,66.2800,5416032697.2709
11998.0000,76.0800,5417191622.9713
11999.0000,75.2400,5418336987.9331
12000.0000,64.8500,5419314619.4785
12001.0000,71.1200,5420393472.2479
12002.0000,73.3000,5421507518.3617
12003.0000,67.7200,5422531482.4291
12004.0000,69.9500,5423591447.0275
12005.0000,76.9300,5424764094.9031
12006.0000,69.7700,5425821153.6295
12007.0000,62.2200,5426756327.1487
12008.0000,59.4200,5427646298.2075
12009.0000,60.9100,5428560323.4331
12010.0000,68.1500,5429591229.3067
12011.0000,77.8300,5430778406.5447
12012.0000,77.0500,5431952991.6685
12013.0000,59.8600,5432850065.9713
12014.0000,66.2200,5433849814.4347
12015.0000,63.4400,5434804683.3121
12016.0000,46.8900,5435492373.3589
12017.0000,55.4300,5436317930.9113
12018.0000,65.4700,5437305571.5727
12019.0000,61.3800,5438227184.3539
12020.0000,62.2800,5439163326.4975
12021.0000,64.4900,5440135146.2977
12022.0000,58.8300,5441015592.5521
12023.0000,68.4700,5442051664.4215
12024.0000,73.9900,5443176849.7135
12025.0000,69.1700,5444224222.1983
12026.0000,64.2900,5445192813.2515
12027.0000,61.5900,5446117816.2175
12028.0000,59.2900,5447005688.5903
12029.0000,64.0600,5447970566.5837
12030.0000,68.4300,5449005992.7037
12031.0000,56.6500,5449851245.6137
12032.0000,57.7000,5450713449.4465
12033.0000,66.0000,5451709646.2879
12034.0000,60.8300,5452622380.0141
12035.0000,61.0500,5453538665.3623
12036.0000,59.5700,5454431057.9815
12037.0000,71.1300,5455510072.1887
12038.0000,60.3400,5456414895.4843
12039.0000,64.1200,5457380742.1021
12040.0000,55.5700,5458208559.7771
12041.0000,58.1800,5459078512.6033
12042.0000,64.1200,5460044359.2211
12043.0000,56.9900,5460895101.0013
12044.0000,67.6400,5461917773.5699
12045.0000,61.5300,5462841807.9115
12046.0000,56.9200,5463691419.6301
12047.0000,60.4900,5464598664.4861
12048.0000,47.9300,5465303144.0185
12049.0000,58.3600,5466176002.7173
12050.0000,75.8600,5467331376.7957
12051.0000,55.4400,5468157095.7853
12052.0000,48.4300,5468869647.1855
12053.0000,66.8900,5469880211.9521
12054.0000,53.2100,5470669930.4107
12055.0000,57.3300,5471526161.0611
12056.0000,51.4300,5472287143.6693
12057.0000,63.2800,5473239429.5491
12058.0000,55.4400,5474065148.5387
12059.0000,70.8400,5475139481.0623
12060.0000,62.8400,5476084663.6981
12061.0000,54.2700,5476891494.5167
12062.0000,58.8900,5477772909.3955
12063.0000,46.8100,5478459307.9435
12064.0000,47.3800,5479154908.4209
12065.0000,52.3400,5479930581.8287
12066.0000,56.5500,5480774220.3655
12067.0000,57.8100,5481638200.0093
12068.0000,55.1400,5482459075.8781
12069.0000,65.5200,5483447523.7261
12070.0000,61.6400,5484373333.8787
12071.0000,59.7600,5485268793.8077
12072.0000,55.8600,5486101293.1663
12073.0000,53.8100,5486900697.8665
12074.0000,53.5300,5487695582.3203
12075.0000,49.6700,5488428151.9531
12076.0000,44.6100,5489079034.2823
12077.0000,59.5600,5489971265.4643
12078.0000,58.7600,5490850581.6571
12079.0000,54.6700,5491663869.9697
12080.0000,55.5600,5492491526.2075
12081.0000,54.6100,5493303845.8963
12082.0000,48.0600,5494010424.1141
12083.0000,55.7400,5494840986.2245
12084.0000,50.9300,5495593896.9649
12085.0000,44.3200,5496240097.6105
12086.0000,46.6800,5496924397.4731
12087.0000,43.8900,5497563656.3119
12088.0000,60.6100,5498472838.4167
12089.0000,42.4100,5499088204.5265
12090.0000,47.0100,5499777831.8221
12091.0000,35.1900,5500276640.1583
12092.0000,50.0600,5501015505.8485
12093.0000,50.7800,5501765995.0285
12094.0000,39.8900,5502340678.9237
12095.0000,49.0300,5503062916.5655
12096.0000,54.1300,5503867487.2609
12097.0000,44.6800,5504519499.6511
12098.0000,54.6600,5505332626.5265
12099.0000,55.1500,5506153663.8325
12100.0000,36.3900,5506671844.6519
12101.0000,54.7700,5507486747.3383
12102.0000,54.1700,5508291963.7831
12103.0000,44.1800,5508935904.3055
12104.0000,44.4600,5509584365.0743
12105.0000,46.5700,5510266889.1259
12106.0000,51.8600,5511034813.5409
12107.0000,44.8800,5511690054.6787
12108.0000,38.5300,5512242783.0931
12109.0000,48.6800,5512959370.4275
12110.0000,51.0800,5513714702.7283
12111.0000,33.8300,5514191555.5837
12112.0000,41.0400,5514784804.7755
12113.0000,43.8600,5515423579.3027
12114.0000,48.4200,5516135969.2657
12115.0000,48.6600,5516852233.7251
12116.0000,42.7200,5517472604.3929
12117.0000,40.0200,5518049386.9735
12118.0000,36.4900,5518569182.1661
12119.0000,36.3300,5519086394.3611
12120.0000,50.3200,5519829457.4227
12121.0000,49.4300,5520558152.5591
12122.0000,44.2700,5521203546.0181
12123.0000,50.1500,5521943864.6443
12124.0000,38.7200,5522499660.3685
12125.0000,41.7100,5523103725.8629
12126.0000,38.5900,5523657422.9011
12127.0000,49.6100,5524389023.9101
12128.0000,37.3200,5524922218.4041
12129.0000,33.0500,5525386479.1453
12130.0000,40.2800,5525967459.0973
12131.0000,42.3200,5526581372.2711
12132.0000,27.1700,5526950707.8445
12133.0000,34.0700,5527431435.1963
12134.0000,40.7500,5528020002.7045
12135.0000,39.5700,5528589520.6039
12136.0000,38.7800,5529146284.9519
12137.0000,42.7000,5529766332.7453
12138.0000,30.1600,5530183938.0895
12139.0000,40.1500,5530762819.3561
12140.0000,43.3900,5531394006.3271
12141.0000,47.2500,5532087508.1191
12142.0000,35.8400,5532596809.8835
12143.0000,48.9800,5533318240.3387
12144.0000,37.8400,5533859829.5749
12145.0000,29.0600,5534259676.8097
12146.0000,42.2900,5534873105.6713
12147.0000,24.9300,5535206279.2765
12148.0000,35.1400,5535704280.4255
12149.0000,31.6900,5536146585.6859
12150.0000,31.2500,5536581787.7023
12151.0000,25.8900,5536930459.2937
12152.0000,25.3400,5537270251.8307
12153.0000,25.6400,5537614887.4885
12154.0000,35.1500,5538113050.0753
12155.0000,27.0900,5538481094.1499
12156.0000,30.9700,5538911775.9199
12157.0000,20.9400,5539180536.0181
12158.0000,34.2600,5539664330.6797
12159.0000,21.4000,5539940516.8969
12160.0000,34.5100,5540428347.4927
12161.0000,23.3000,5540735206.8079
12162.0000,25.3100,5541074515.0327
12163.0000,24.1200,5541394612.2115
12164.0000,33.2900,5541862747.4491
12165.0000,33.2600,5542330398.3745
12166.0000,27.2500,5542701025.4467
12167.0000,26.0000,5543051472.8491
12168.0000,21.6900,5543332340.7493
12169.0000,21.6500,5543612562.9001
12170.0000,27.1600,5543981737.0363
12171.0000,32.0300,5544429531.1669
12172.0000,28.8600,5544826149.6541
12173.0000,22.2400,5545115896.6093
12174.0000,30.9600,5545546416.9421
12175.0000,25.5500,5545889599.6633
12176.0000,18.0100,5546111058.6151
12177.0000,17.8100,5546329288.8199
12178.0000,33.6600,5546803397.2399
12179.0000,20.2200,5547060533.8483
12180.0000,18.6200,5547291840.4795
12181.0000,26.6800,5547653265.6223
12182.0000,18.4900,5547882473.5675
12183.0000,18.5800,5548113134.4493
12184.0000,22.0700,5548400136.9697
12185.0000,22.8000,5548698924.4171
12186.0000,16.8900,5548902302.3851
12187.0000,12.2000,5549029966.2313
12188.0000,19.9400,5549282582.5939
12189.0000,23.6500,5549595092.2171
12190.0000,13.7600,5549747940.2911
12191.0000,15.4800,5549928555.5911
12192.0000,23.1300,5550232670.4715
12193.0000,26.1000,5550584732.2477
12194.0000,23.9400,5550901923.5539
12195.0000,18.1100,5551124996.8795
12196.0000,14.1600,5551284302.4481
12197.0000,23.8300,5551599717.9433
12198.0000,16.6700,5551799544.2893
12199.0000,14.9100,5551970957.6599
12200.0000,25.0200,5552305584.2011
12201.0000,30.4800,5552728355.5405
12202.0000,16.6300,5552927536.1371
12203.0000,10.0000,5553019683.7639
12204.0000,12.7900,5553156872.4139
12205.0000,13.0900,5553298904.1847
12206.0000,10.0000,5553391051.8115
12207.0000,18.8700,5553626394.3763
12208.0000,11.9500,5553750022.2883
12209.0000,10.0000,5553842169.9151
12210.0000,10.0000,5553934317.5419
12211.0000,18.3600,5554161426.8017
12212.0000,10.0000,5554253574.4285
12213.0000,16.8400,5554456145.2093
12214.0000,10.0000,5554548292.8361
12215.0000,10.0000,5554640440.4629
12216.0000,10.0000,5554732588.0897
12217.0000,17.6400,5554948073.8597
12218.0000,10.0000,5555040221.4865
12219.0000,10.0000,5555132369.1133
12220.0000,10.0000,5555224516.7401
12221.0000,12.3300,5555354279.2717
12222.0000,15.2200,5555530697.2003
12223.0000,10.0000,5555622844.8271
12224.0000,10.0000,5555714992.4539
12225.0000,10.0000,5555807140.0807
12226.0000,15.2000,5555983235.1349
12227.0000,10.0000,5556075382.7617
12228.0000,10.0000,5556167530.3885
12229.0000,18.1000,5556390442.2769
12230.0000,10.0000,5556482589.9037
12231.0000,10.0000,5556574737.5305
12232.0000,10.0000,5556666885.1573
12233.0000,10.0000,5556759032.7841
12234.0000,10.0000,5556851180.4109
12235.0000,15.4700,5557031634.2737
12236.0000,10.0000,5557123781.9005
12237.0000,10.0000,5557215929.5273
12238.0000,10.0000,5557308077.1541
12239.0000,10.0000,5557400224.7809
12240.0000,10.0000,5557492372.4077
12241.0000,10.0000,5557584520.0345
12242.0000,10.0000,5557676667.6613
12243.0000,10.0000,5557768815.2881
12244.0000,10.0000,5557860962.9149
12245.0000,10.0000,5557953110.5417
12246.0000,10.0000,5558045258.1685
12247.0000,10.0000,5558137405.7953
12248.0000,10.0000,5558229553.4221
12249.0000,10.0000,5558321701.0489
12250.0000,10.0000,5558413848.6757
12251.0000,10.0000,5558505996.3025
12252.0000,10.0000,5558598143.9293
12253.0000,10.0000,5558690291.5561
12254.0000,10.0000,5558782439.1829
12255.0000,10.0000,5558874586.8097
12256.0000,10.0000,5558966734.4365
12257.0000,10.0000,5559058882.0633
12258.0000,10.0000,5559151029.6901
12259.0000,10.0000,5559243177.3169
12260.0000,10.0000,5559335324.9437
12261.0000,10.0000,5559427472.5705
12262.0000,10.0000,5559519620.1973
12263.0000,10.0000,5559611767.8241
12264.0000,10.0000,5559703915.4509
12265.0000,10.0000,5559796063.0777
12266.0000,10.0000,5559888210.7045
12267.0000,10.0000,5559980358.3313
12268.0000,10.0000,5560072505.9581
12269.0000,10.0000,5560164653.5849
12270.0000,10.0000,5560256801.2117
12271.0000,10.0000,5560348948.8385
12272.0000,10.0000,5560441096.4653
12273.0000,10.0000,5560533244.0921
12274.0000,10.0000,5560625391.7189
12275.0000,10.0000,5560717539.3457
12276.0000,10.0000,5560809686.9725
12277.0000,10.0000,5560901834.5993
12278.0000,10.0000,5560993982.2261
12279.0000,10.0000,5561086129.8529
12280.0000,10.0000,5561178277.4797
12281.0000,10.0000,5561270425.1065
12282.0000,10.0000,5561362572.7333
12283.0000,10.0000,5561454720.3601
12284.0000,10.0000,5561546867.9869
12285.0000,10.0000,5561639015.6137
12286.0000,10.0000,5561731163.2405
12287.0000,10.0000,5561823310.8673
12288.0000,10.0000,5561915458.4941
12289.0000,10.0000,5562007606.1209
12290.0000,10.0000,5562099753.7477
12291.0000,10.0000,5562191901.3745
12292.0000,10.0000,5562284049.0013
12293.0000,10.0000,5562376196.6281
12294.0000,10.0000,5562468344.2549
12295.0000,10.0000,5562560491.8817
12296.0000,10.0000,5562652639.5085
12297.0000,10.0000,5562744787.1353
12298.0000,10.0000,5562836934.7621
12299.0000,10.0000,5562929082.3889
12300.0000,10.0000,5563021230.0157
12301.0000,10.0000,5563113377.6425
12302.0000,10.0000,5563205525.2693
12303.0000,10.0000,5563297672.8961
12304.0000,10.0000,5563389820.5229
12305.0000,10.0000,5563481968.1497
12306.0000,10.0000,5563574115.7765
12307.0000,10.0000,5563666263.4033
12308.0000,10.0000,5563758411.0301
12309.0000,10.0000,5563850558.6569
12310.0000,10.0000,5563942706.2837
12311.0000,10.0000,5564034853.9105
12312.0000,10.0000,5564127001.5373
12313.0000,10.0000,5564219149.1641
12314.0000,10.0000,5564311296.7909
12315.0000,10.0000,5564403444.4177
12316.0000,10.0000,5564495592.0445
12317.0000,10.0000,5564587739.6713
12318.0000,10.0000,5564679887.2981
12319.0000,10.0000,5564772034.9249
12320.0000,10.0000,5564864182.5517
12321.0000,10.0000,5564956330.1785
12322.0000,10.0000,5565048477.8053
12323.0000,10.0000,5565140625.4321
12324.0000,10.0000,5565232773.0589
12325.0000,10.0000,5565324920.6857
12326.0000,10.0000,5565417068.3125
12327.0000,10.0000,5565509215.9393
12328.0000,10.0000,5565601363.5661
12329.0000,10.0000,5565693511.1929
12330.0000,10.0000,5565785658.8197
12331.0000,10.0000,5565877806.4465
12332.0000,10.0000,5565969954.0733
12333.0000,10.0000,5566062101.7001
12334.0000,10.0000,5566154249.3269
12335.0000,10.0000,5566246396.9537
12336.0000,10.0000,5566338544.5805
12337.0000,10.0000,5566430692.2073
12338.0000,10.0000,5566522839.8341
12339.0000,10.0000,5566614987.4609
12340.0000,10.0000,5566707135.0877
12341.0000,10.0000,5566799282.7145
12342.0000,10.0000,5566891430.3413
12343.0000,10.0000,5566983577.9681
12344.0000,10.0000,5567075725.5949
12345.0000,10.0000,5567167873.2217
12346.0000,10.0000,5567260020.8485
12347.0000,10.0000,5567352168.4753
12348.0000,10.0000,5567444316.1021
12349.0000,10.0000,5567536463.7289
12350.0000,10.0000,5567628611.3557
12351.0000,10.0000,5567720758.9825
12352.0000,10.0000,5567812906.6093
12353.0000,10.0000,5567905054.2361
12354.0000,10.0000,5567997201.8629
12355.0000,10.0000,5568089349.4897
12356.0000,10.0000,5568181497.1165
12357.0000,10.0000,5568273644.7433
12358.0000,10.0000,5568365792.3701
12359.0000,10.0000,5568457939.9969
12360.0000,10.0000,5568550087.6237
12361.0000,10.0000,5568642235.2505
12362.0000,10.0000,5568734382.8773
12363.0000,10.0000,5568826530.5041
12364.0000,10.0000,5568918678.1309
12365.0000,10.0000,5569010825.7577
12366.0000,10.0000,5569102973.3845
12367.0000,10.0000,5569195121.0113
12368.0000,10.0000,5569287268.6381
12369.0000,10.0000,5569379416.2649
12370.0000,10.0000,5569471563.8917
12371.0000,10.0000,5569563711.5185
12372.0000,10.0000,5569655859.1453
12373.0000,10.0000,5569748006.7721
12374.0000,10.0000,5569840154.3989
12375.0000,10.0000,5569932302.0257
12376.0000,10.0000,5570024449.6525
12377.0000,10.0000,5570116597.2793
12378.0000,10.0000,5570208744.9061
12379.0000,10.0000,5570300892.5329
12380.0000,10.0000,5570393040.1597
12381.0000,10.0000,5570485187.7865
12382.0000,10.0000,5570577335.4133
12383.0000,10.0000,5570669483.0401
12384.0000,10.0000,5570761630.6669
12385.0000,10.0000,5570853778.2937
12386.0000,10.0000,5570945925.9205
12387.0000,10.0000,5571038073.5473
12388.0000,10.0000,5571130221.1741
12389.0000,10.0000,5571222368.8009
12390.0000,10.0000,5571314516.4277
12391.0000,10.0000,5571406664.0545
12392.0000,10.0000,5571498811.6813
12393.0000,10.0000,5571590959.3081
12394.0000,10.0000,5571683106.9349
12395.0000,10.0000,5571775254.5617
12396.0000,10.0000,5571867402.1885
12397.0000,10.0000,5571959549.8153
12398.0000,10.0000,5572051697.4420
12399.0000,10.0000,5572143845.0688
12400.0000,10.0000,5572235992.6956
12401.0000,10.0000,5572328140.3224
12402.0000,10.0000,5572420287.9492
12403.0000,10.0000,5572512435.5760
12404.0000,10.0000,5572604583.2028
12405.0000,10.0000,5572696730.8296
12406.0000,10.0000,5572788878.4564
12407.0000,10.0000,5572881026.0832
12408.0000,10.0000,5572973173.7100
12409.0000,10.0000,5573065321.3368
12410.0000,10.0000,5573157468.9636
12411.0000,10.0000,5573249616.5904
12412.0000,10.0000,5573341764.2172
12413.0000,10.0000,5573433911.8440
12414.0000,10.0000,5573526059.4708
12415.0000,10.0000,5573618207.0976
12416.0000,10.0000,5573710354.7244
12417.0000,10.0000,5573802502.3512
12418.0000,10.0000,5573894649.9780
12419.0000,10.0000,5573986797.6048
12420.0000,10.0000,5574078945.2316
12421.0000,10.0000,5574171092.8584
12422.0000,10.0000,5574263240.4852
12423.0000,10.0000,5574355388.1120
12424.0000,10.0000,5574447535.7388
12425.0000,10.0000,5574539683.3656
12426.0000,10.0000,5574631830.9924
12427.0000,10.0000,5574723978.6192
12428.0000,10.0000,5574816126.2460
12429.0000,10.0000,5574908273.8728
12430.0000,10.0000,5575000421.4996
12431.0000,10.0000,5575092569.1264
12432.0000,10.0000,5575184716.7532
12433.0000,10.0000,5575276864.3800
12434.0000,10.0000,5575369012.0068
12435.0000,10.0000,5575461159.6336
12436.0000,10.0000,5575553307.2604
12437.0000,10.0000,5575645454.8872
12438.0000,10.0000,5575737602.5140
12439.0000,10.0000,5575829750.1408
12440.0000,10.0000,5575921897.7676
12441.0000,10.0000,5576014045.3944
12442.0000,10.0000,5576106193.0212
12443.0000,10.0000,5576198340.6480
12444.0000,10.0000,5576290488.2748
12445.0000,10.0000,5576382635.9016
12446.0000,10.0000,5576474783.5284
12447.0000,10.0000,5576566931.1552
12448.0000,10.0000,5576659078.7820
12449.0000,10.0000,5576751226.4088
12450.0000,10.0000,5576843374.0356
12451.0000,10.0000,5576935521.6624
12452.0000,10.0000,5577027669.2892
12453.0000,10.0000,5577119816.9160
12454.0000,10.0000,5577211964.5428
12455.0000,10.0000,5577304112.1696
12456.0000,10.0000,5577396259.7964
12457.0000,10.0000,5577488407.4232
12458.0000,10.0000,5577580555.0500
12459.0000,10.0000,5577672702.6768
12460.0000,10.0000,5577764850.3036
12461.0000,10.0000,5577856997.9304
12462.0000,10.0000,5577949145.5572
12463.0000,10.0000,5578041293.1840
12464.0000,10.0000,5578133440.8108
12465.0000,10.0000,5578225588.4376
12466.0000,10.0000,5578317736.0644
12467.0000,10.0000,5578409883.6912
12468.0000,10.0000,5578502031.3180
12469.0000,10.0000,5578594178.9448
12470.0000,10.0000,5578686326.5716
12471.0000,10.0000,5578778474.1984
12472.0000,10.0000,5578870621.8252
12473.0000,10.0000,5578962769.4520
12474.0000,10.0000,5579054917.0788
12475.0000,10.0000,5579147064.7056
12476.0000,10.0000,5579239212.3324
12477.0000,10.0000,5579331359.9592
12478.0000,10.0000,5579423507.5860
12479.0000,10.0000,5579515655.2128
12480.0000,10.0000,5579607802.8396
12481.0000,10.0000,5579699950.4664
12482.0000,10.0000,5579792098.0932
12483.0000,10.0000,5579884245.7200
12484.0000,10.0000,5579976393.3468
12485.0000,10.0000,5580068540.9736
12486.0000,10.0000,5580160688.6004
12487.0000,10.0000,5580252836.2272
12488.0000,10.0000,5580344983.8540
12489.0000,10.0000,5580437131.4808
12490.0000,10.0000,5580529279.1076
12491.0000,10.0000,5580621426.7344
12492.0000,10.0000,5580713574.3612
12493.0000,10.0000,5580805721.9880
12494.0000,10.0000,5580897869.6148
12495.0000,10.0000,5580990017.2416
12496.0000,10.0000,5581082164.8684
12497.0000,10.0000,5581174312.4952
12498.0000,10.0000,5581266460.1220
12499.0000,10.0000,5581358607.7488
12500.0000,10.0000,5581450755.3756
12501.0000,10.0000,5581542903.0024
12502.0000,10.0000,5581635050.6292
12503.0000,10.0000,5581727198.2560
12504.0000,10.0000,5581819345.8828
12505.0000,10.0000,5581911493.5096
12506.0000,10.0000,5582003641.1364
12507.0000,10.0000,5582095788.7632
12508.0000,10.0000,5582187936.3900
12509.0000,10.0000,5582280084.0168
12510.0000,10.0000,5582372231.6436
12511.0000,10.0000,5582464379.2704
12512.0000,10.0000,5582556526.8972
12513.0000,10.0000,5582648674.5240
12514.0000,10.0000,5582740822.1508
